TAZ,arr,dep
3733,0.26857142857142857,0.3622641509433962
3734,0.011428571428571429,0.0037735849056603774
3739,0.2057142857142857,0.20754716981132076
3742,0.005714285714285714,0.0
3744,0.3485714285714286,0.24528301886792453
3746,0.011428571428571429,0.018867924528301886
3747,0.02857142857142857,0.03773584905660377
3748,0.11428571428571428,0.10943396226415095
3749,0.005714285714285714,0.01509433962264151
